ip,https_token,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,prefix_suffix,shortening_service,domain_in_brand,brand_in_subdomain,brand_in_path,suspicious_tld,statistical_report,length_url,nb_dots,nb_hyphens,nb_qm,nb_and,nb_eq,nb_www,ratio_digits_url,char_repeat,shortest_word_host,longest_words_raw,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,status
0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,0,0,1,0.0,3,3,21,0,12.0,12.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,1,1,0,0,0,0,45,2,0,0,0,0,0,0.022222222,0,8,25,0,16.5,16.5,0.0,0,phishing
0,1,0,0,1,0,0,0,0,0,0,0,0,0,45,3,0,0,0,0,1,0.0,4,3,15,15,7.75,6.5,9.0,0,legitimate
1,0,0,0,0,0,0,1,0,0,0,0,0,0,79,3,1,0,0,0,1,0.126582278,6,3,15,15,4.75,4.5,4.8,3,phishing
0,0,0,0,0,0,0,0,1,0,0,0,0,0,71,4,7,0,0,0,0,0.084507042,3,1,10,0,4.363636364,4.363636364,0.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0.0,1,11,11,5,6.666666667,11.0,4.5,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,59,2,0,0,0,0,0,0.0,0,4,23,23,11.25,4.0,13.66666667,0,legitimate
0,0,0,0,0,0,0,0,1,0,0,1,0,0,63,3,2,1,0,1,1,0.031746032,4,4,8,8,5.5,4.0,5.714285714,1,phishing
1,0,0,0,0,1,0,0,1,0,0,0,0,0,53,4,3,0,0,0,0,0.169811321,1,1,11,0,4.857142857,4.857142857,0.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,2,0,0,0,0,1,0.035714286,6,3,11,11,8.2,7.0,9.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,2,5,0,0,0,1,0.014285714,3,3,12,12,5.555555556,6.0,5.428571429,0,legitimate
0,1,0,0,1,0,0,0,1,0,0,0,0,0,74,2,6,0,0,0,1,0.0,3,3,9,9,5.4,5.0,5.5,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,1,0,0,1,0.043478261,4,3,23,2,9.333333333,13.0,2.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,3,0,0,0,0,1,0.0,3,3,22,10,8.4,12.5,5.666666667,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0.0,0,7,7,0,7.0,7.0,0.0,0,legitimate
0,1,0,0,1,0,0,0,0,0,0,0,0,0,46,2,0,0,0,0,1,0.0,4,3,17,13,11.0,10.0,13.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,2,0,0,0,0,1,0.0,3,3,10,10,7.666666667,6.5,10.0,0,phishing
0,1,0,0,0,0,0,0,1,0,0,0,0,0,62,3,0,1,0,1,1,0.0,3,3,14,7,6.285714286,8.5,5.4,0,phishing
1,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2,0,1,4,5,0,0.222222222,13,4,17,17,8.384615385,6.0,8.818181818,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,0,0,1,0.0,4,3,19,0,11.0,11.0,0.0,0,legitimate
1,1,0,0,0,0,0,0,1,0,0,0,0,0,106,4,0,1,0,1,0,0.103773585,1,3,19,9,5.4,11.0,4.538461538,0,phishing
1,1,0,0,1,0,0,0,0,0,0,0,0,0,66,1,0,0,0,0,0,0.166666667,2,21,21,13,10.2,21.0,7.5,1,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,2,2,0,0,0,1,0.0,3,3,12,8,7.166666667,7.5,7.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,0,0,1,0.0,4,3,17,3,7.666666667,10.0,3.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,2,36,2,0,0,0,0,0,0.027777778,1,11,12,0,11.5,11.5,0.0,1,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0.068965517,0,5,11,0,8.0,8.0,0.0,0,phishing
1,1,0,0,0,0,0,1,0,0,0,0,0,0,90,3,4,0,0,0,1,0.144444444,7,3,8,8,4.0,3.666666667,4.076923077,1,legitimate
1,1,0,0,0,0,0,1,0,0,0,0,0,0,98,2,2,0,0,0,1,0.295918367,4,3,32,32,7.8,7.0,8.142857143,2,phishing
0,1,0,0,1,0,0,1,0,0,0,0,0,0,99,3,3,0,0,0,1,0.01010101,4,3,18,18,7.090909091,6.333333333,7.375,0,legitimate
0,0,0,0,0,0,0,0,1,0,0,0,0,2,109,4,0,1,0,1,0,0.064220183,1,4,47,47,9.888888889,8.0,10.42857143,1,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,2,5,0,0,0,1,0.0,3,3,9,9,5.2,4.5,5.375,0,legitimate
1,0,0,0,0,1,0,1,0,0,0,0,0,0,125,4,1,1,2,3,0,0.112,2,3,17,17,8.25,8.4,8.142857143,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0.0,0,8,8,7,6.333333333,8.0,5.5,0,phishing
0,1,0,0,0,0,0,0,1,0,0,0,0,0,54,5,2,0,0,0,0,0.0,3,1,7,4,4.5,4.833333333,3.5,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,53,3,1,0,0,0,0,0.132075472,1,3,7,5,3.777777778,5.0,3.428571429,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,0,0,1,0.0,5,3,17,8,9.333333333,10.0,8.0,0,legitimate
1,0,0,0,0,1,0,1,0,0,0,0,0,0,128,4,1,1,2,3,0,0.1796875,4,3,17,17,7.769230769,8.4,7.375,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,4,0,1,0,1,1,0.089285714,5,3,9,9,4.5,3.5,4.833333333,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0.0,0,7,7,0,7.0,7.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,69,2,0,0,0,1,1,0.0,3,3,8,8,4.9,5.5,4.75,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,1,0,1,0,0.103448276,0,3,4,3,2.75,3.5,2.0,0,legitimate
0,1,0,0,1,0,0,1,0,0,0,0,0,0,88,1,8,0,0,0,0,0.0,2,7,10,10,6.090909091,7.5,5.777777778,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0.0,0,7,7,0,7.0,7.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,1,1,0,0,0,0,34,2,0,0,0,0,0,0.029411765,0,8,14,0,11.0,11.0,0.0,0,phishing
0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,2,0,0,0,0,0,0.0,1,2,9,7,5.5,5.5,5.5,0,legitimate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,4,1,0,0,0,1,0.038461538,3,3,13,13,5.333333333,4.333333333,6.333333333,1,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,1,2,0,0,0,0,0.019607843,0,6,10,6,7.2,8.333333333,5.5,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,123,4,0,0,0,0,0,0.073170732,3,4,76,76,17.66666667,6.75,39.5,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,39,6,1,0,0,0,0,0.025641026,1,1,8,0,3.142857143,3.142857143,0.0,0,phishing
1,1,0,0,1,0,0,0,0,0,0,0,0,2,396,19,10,2,11,13,0,0.186868687,6,2,14,14,5.637931034,5.5,5.666666667,4,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,1,0.0,6,3,17,0,10.0,10.0,0.0,0,legitimate
1,1,0,0,0,0,0,0,0,0,0,0,0,0,112,3,0,0,0,0,0,0.116071429,1,8,11,11,6.615384615,9.5,6.090909091,2,legitimate
0,1,0,0,0,0,0,0,0,1,0,0,0,0,45,2,0,0,0,0,0,0.0,3,5,16,16,7.75,5.5,10.0,2,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,1,0.0,3,3,6,0,4.5,4.5,0.0,0,legitimate
0,1,0,0,0,0,0,1,1,0,0,0,0,0,155,3,2,1,2,1,1,0.025806452,4,3,15,15,7.0,8.5,6.8125,3,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,1,0.0,4,3,13,0,8.0,8.0,0.0,1,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,1,0.0,4,3,10,0,6.5,6.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,2,0,0,0,0,1,0.0,4,3,14,14,8.333333333,5.5,14.0,0,legitimate
0,1,0,0,0,0,0,0,1,1,0,0,0,0,44,2,0,0,0,0,0,0.0,0,8,24,0,16.0,16.0,0.0,0,phishing
1,1,0,0,0,1,0,1,0,0,0,0,0,0,127,4,1,1,2,3,0,0.141732283,2,3,17,17,7.769230769,8.4,7.375,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,2,1,0,0,0,0,0.140703518,3,2,167,167,45.75,5.0,86.5,0,phishing
1,1,0,0,0,0,0,0,0,0,0,0,0,0,56,2,0,0,0,0,1,0.321428571,4,3,32,32,14.0,5.0,32.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,65,2,0,0,0,0,0,0.076923077,3,18,20,13,17.0,19.0,13.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,1,0.0,3,3,8,0,5.5,5.5,0.0,0,legitimate
0,1,0,0,1,0,0,0,1,0,0,0,0,0,72,5,2,0,0,0,0,0.083333333,1,1,17,17,5.777777778,4.833333333,7.666666667,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,45,2,1,0,0,0,1,0.0,4,3,8,8,4.666666667,5.0,4.5,0,legitimate
0,1,0,0,0,0,0,0,0,1,0,0,0,0,40,2,0,0,0,0,0,0.0,0,6,22,0,14.0,14.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,2,0,0,0,0,1,0.0,3,3,20,7,8.0,11.5,5.666666667,1,phishing
1,0,0,0,0,1,0,0,0,0,0,0,0,0,123,5,0,1,2,3,1,0.195121951,5,3,17,17,7.461538462,7.6,7.375,0,phishing
0,0,0,0,0,0,0,0,1,1,0,0,0,0,48,3,0,0,0,0,0,0.166666667,1,7,8,4,4.285714286,7.5,3.0,0,phishing
0,1,0,0,0,0,0,0,0,1,0,0,0,0,26,2,0,0,0,0,0,0.0,0,6,8,0,7.0,7.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,2,0,0,0,0,1,0.0,4,3,10,10,7.0,5.5,10.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,3,0,0,0,0,0,0.0,1,4,12,9,6.0,8.0,5.0,0,legitimate
1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,1,0,0,0,0,0,0.291666667,6,5,40,40,14.5,5.0,17.66666667,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0.0,0,6,6,0,6.0,6.0,0.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,2,3,0,0,0,1,0.038461538,3,3,12,8,5.833333333,7.5,5.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,1,0.0,3,3,5,0,4.0,4.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,2,0,0,0,0,0,0.0,1,2,11,11,6.8,5.5,7.666666667,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,0,0,0,0,1,0.0,5,3,9,7,4.75,6.0,4.333333333,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,2,1,0,0,0,0,0.166666667,1,4,15,13,9.0,9.5,8.666666667,0,phishing
1,1,0,0,0,0,0,0,0,0,0,0,0,0,54,3,0,0,0,0,1,0.111111111,3,3,13,13,5.285714286,4.0,5.8,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,3,0,0,0,0,1,0.0,3,3,9,7,4.666666667,6.0,4.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0.0,0,3,9,0,6.0,6.0,0.0,0,phishing
1,0,0,0,0,0,0,0,1,0,0,0,0,0,83,1,2,1,3,4,0,0.228915663,3,2,10,8,4.461538462,5.666666667,4.1,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,1,0.0,3,3,5,0,4.0,4.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,1,0,0,0,0,0,26,2,0,0,0,0,1,0.0,3,3,10,0,6.5,6.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,2,54,2,0,0,0,0,0,0.185185185,0,5,28,28,13.33333333,6.0,28.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2,0,0,0,0,1,0.06779661,3,3,13,8,7.0,8.0,6.5,1,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,3,0,0,0,0,1,0.0,4,3,24,24,9.0,5.0,11.66666667,0,legitimate
0,1,0,0,0,0,0,1,1,0,0,0,0,0,96,2,1,0,0,0,0,0.145833333,1,9,12,12,7.5,9.5,7.0,0,legitimate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,3,2,0,0,0,1,0.0,3,3,5,2,3.2,4.0,2.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,2,0,0,0,0,1,0.107142857,3,3,9,9,5.428571429,5.0,5.6,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,0,0,1,0.0,3,3,19,3,8.333333333,11.0,3.0,0,phishing
0,0,0,0,0,0,0,0,0,1,0,0,0,0,48,3,0,0,0,0,0,0.0,2,1,9,8,5.166666667,4.0,6.333333333,0,legitimate
0,1,0,0,0,0,0,1,1,0,0,0,0,0,30,2,1,0,0,0,0,0.0,0,3,9,0,5.333333333,5.333333333,0.0,0,phishing
0,0,0,0,0,0,0,0,0,1,0,0,0,0,84,2,0,1,0,1,0,0.071428571,1,5,33,33,7.111111111,5.5,7.571428571,1,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,2,1,0,0,0,1,0.145454545,3,3,10,6,4.0,6.5,3.285714286,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,2,0,0,0,0,1,0.0,5,3,14,9,6.833333333,8.5,6.0,0,phishing
0,0,0,0,0,0,0,1,0,0,0,0,0,0,76,2,3,0,0,0,1,0.0,3,3,15,8,6.222222222,9.0,5.428571429,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0.0,0,10,10,2,6.0,10.0,2.0,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,30,2,1,0,0,0,0,0.0,1,4,8,0,5.666666667,5.666666667,0.0,1,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2,0,0,0,0,0,0.098901099,2,8,12,12,5.153846154,8.0,4.916666667,0,legitimate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,145,3,3,0,0,0,0,0.055172414,3,4,87,87,18.14285714,8.666666667,25.25,0,phishing
1,1,0,0,0,0,0,0,0,0,0,0,0,0,53,2,0,0,0,0,0,0.490566038,4,2,32,32,13.66666667,4.5,32.0,0,phishing
1,0,0,0,0,0,0,0,0,1,0,0,0,0,54,2,0,0,0,0,0,0.240740741,5,4,20,20,9.75,5.0,14.5,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,3,1,0,0,0,0,0.0,3,7,9,6,4.769230769,8.0,4.181818182,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,0,0,0,0,0.0,1,2,11,7,6.142857143,6.5,6.0,0,legitimate
0,1,0,0,0,0,0,0,1,0,0,0,0,0,72,2,1,0,0,0,0,0.0,1,10,21,10,11.4,15.5,8.666666667,0,legitimate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,2,0,0,0,0,0,0.0,1,5,9,9,6.0,5.5,6.5,2,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,1,0.0,3,3,9,0,6.0,6.0,0.0,0,legitimate
1,1,0,0,0,0,0,0,0,0,0,0,0,0,71,2,0,1,0,1,0,0.183098592,3,7,32,32,13.5,7.0,15.66666667,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,43,3,1,0,0,0,1,0.046511628,3,3,9,5,4.0,6.0,3.0,0,phishing
0,1,0,0,0,0,0,0,0,0,1,0,0,0,66,5,0,0,0,0,0,0.0,0,2,18,5,8.166666667,10.0,4.5,0,phishing
0,1,0,0,0,0,0,0,1,1,0,0,0,0,36,2,0,0,0,0,0,0.027777778,1,8,16,0,12.0,12.0,0.0,0,phishing
0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,2,0,0,0,0,0,0.0,0,2,9,6,5.0,5.5,4.666666667,0,legitimate
0,1,0,0,0,0,0,1,0,0,0,0,0,0,76,3,1,0,0,0,0,0.0,2,13,13,9,6.0,13.0,5.125,3,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0.05,0,4,4,4,4.0,4.0,4.0,0,phishing
1,1,0,0,0,0,0,0,0,0,0,0,0,2,76,4,3,0,0,0,0,0.276315789,3,2,12,8,5.7,7.333333333,5.0,0,phishing
1,0,0,0,1,0,0,0,1,1,0,0,0,0,98,8,0,0,0,0,0,0.142857143,5,5,21,21,6.909090909,6.0,7.25,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2,4,0,0,0,1,0.0,3,3,11,11,6.5,6.5,6.5,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,0.0,0,4,4,4,4.0,4.0,4.0,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,29,2,1,0,0,0,1,0.0,3,3,6,0,5.0,5.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,2,0,0,0,1,0.048780488,4,3,6,6,5.0,4.0,5.666666667,0,legitimate
0,1,0,0,0,0,0,1,0,0,0,0,0,0,49,2,2,0,0,0,0,0.0,0,3,7,7,4.714285714,4.5,4.8,2,phishing
0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,2,2,0,0,1,0,0.0,0,1,6,1,2.8,3.25,1.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,85,4,0,1,0,3,1,0.047058824,3,3,26,26,6.1,4.0,6.625,0,phishing
0,1,0,0,1,0,0,1,0,0,0,0,0,0,54,2,2,0,0,0,1,0.092592593,4,3,8,8,5.285714286,5.5,5.2,0,legitimate
0,1,0,0,1,0,0,0,0,0,0,0,0,0,58,2,0,1,0,1,0,0.017241379,0,13,13,11,6.833333333,13.0,5.6,0,phishing
0,1,0,0,0,0,0,0,1,1,0,0,0,0,33,2,0,0,0,0,0,0.03030303,1,8,13,0,10.5,10.5,0.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,3,2,0,0,0,0,0.0,0,4,5,5,4.333333333,4.25,4.5,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,77,4,1,0,0,0,0,0.012987013,0,8,10,10,5.7,8.0,5.125,3,phishing
0,1,0,0,1,0,0,1,0,0,0,0,0,0,86,3,1,1,0,1,0,0.0,0,12,13,13,5.909090909,12.0,5.3,1,phishing
0,1,0,0,0,0,0,0,0,1,0,0,0,0,47,2,2,0,0,0,1,0.0,3,3,8,8,5.166666667,3.5,6.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,0,0,0,0,0,0.0,2,9,16,5,10.0,12.5,5.0,1,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,102,2,4,0,0,0,1,0.0,6,3,17,12,10.5,10.0,10.66666667,0,legitimate
1,0,0,0,1,0,0,0,1,0,0,0,0,0,65,6,0,0,0,0,0,0.046153846,4,1,10,10,5.75,4.5,7.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0.0,2,16,16,2,9.0,16.0,2.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,2,0,1,2,0,0,0.0,0,14,14,9,7.4,14.0,5.75,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,58,2,1,0,0,0,1,0.0,4,3,24,8,8.4,13.5,5.0,2,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,0,0,1,0.0,3,3,9,9,5.5,4.0,7.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,1,0.0,4,3,9,0,6.0,6.0,0.0,0,legitimate
0,1,0,0,0,0,0,1,0,0,0,0,0,0,79,2,1,0,0,0,0,0.0,0,5,10,10,6.777777778,5.0,7.285714286,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,91,2,7,0,0,0,1,0.021978022,3,3,17,13,6.272727273,10.0,5.444444444,0,legitimate
1,0,0,0,0,0,0,0,0,0,0,0,0,2,86,2,0,1,0,1,0,0.174418605,3,13,32,9,11.33333333,22.5,5.75,2,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,3,0,0,0,0,1,0.0,3,3,12,12,6.5,5.5,7.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0.0,0,15,15,6,10.5,15.0,6.0,0,phishing
0,1,0,0,0,0,0,0,1,0,0,0,0,0,60,4,0,0,0,0,0,0.016666667,1,1,12,9,5.125,5.5,4.75,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,3,3,0,0,0,1,0.0,5,3,17,7,7.333333333,10.0,6.0,0,legitimate
0,1,0,0,0,0,0,0,1,0,0,0,0,0,59,1,5,0,0,0,0,0.0,0,11,11,8,5.857142857,11.0,5.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,2,0,0,0,0,0,0.0,1,17,17,11,10.5,17.0,8.333333333,0,phishing
0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,3,1,0,0,0,1,0.045454545,4,3,13,13,5.875,7.0,5.5,3,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,72,3,1,0,1,0,0,0.0,3,10,12,12,5.2,10.0,4.666666667,3,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,2,0,0,0,0,1,0.0,4,3,11,10,8.25,7.0,9.5,0,legitimate
0,0,0,0,0,0,0,0,1,1,0,0,0,0,31,2,0,0,0,0,0,0.0,0,8,9,0,8.5,8.5,0.0,0,phishing
1,0,0,0,0,1,0,1,0,0,0,0,0,0,127,4,1,1,2,3,0,0.204724409,4,3,17,17,7.769230769,8.4,7.375,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0.1,0,10,10,0,10.0,10.0,0.0,0,legitimate
1,0,0,0,0,1,0,0,0,0,0,0,0,0,124,5,0,1,2,3,1,0.153225806,4,3,17,17,7.461538462,7.6,7.375,0,phishing
1,1,0,0,1,0,0,1,0,0,0,0,0,0,118,2,1,0,0,0,1,0.194915254,5,3,32,32,14.28571429,16.5,13.4,0,phishing
0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,2,1,0,0,0,0,0.0,1,4,11,0,6.666666667,6.666666667,0.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,0,1,0.0,3,3,11,8,5.666666667,7.0,5.0,2,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,62,2,3,0,0,0,1,0.096774194,4,3,8,8,5.5,5.333333333,5.6,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,66,4,0,0,0,0,1,0.106060606,3,3,10,10,4.6,3.0,5.0,0,legitimate
0,1,0,0,0,0,0,1,0,0,0,0,0,0,72,2,1,0,0,0,0,0.0,2,5,8,8,5.888888889,5.0,6.0,3,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,0,0,0,0.119047619,0,2,8,6,4.5,5.0,4.25,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,1,0.0,3,3,3,0,3.0,3.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,1,0.0,3,3,13,0,8.0,8.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,1,0,0,0,0,0,27,1,0,0,0,0,0,0.0,0,11,11,2,6.5,11.0,2.0,0,phishing
0,1,0,0,0,0,0,0,1,0,0,0,0,0,37,2,0,0,0,0,0,0.135135135,2,7,9,8,8.0,8.0,8.0,0,phishing
1,1,0,0,0,0,0,1,0,0,0,0,0,0,72,1,1,0,0,0,1,0.097222222,6,6,14,14,7.571428571,6.0,7.833333333,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,2,0,0,0,1,0.0,4,2,6,0,3.75,3.75,0.0,0,legitimate
1,0,0,0,0,0,0,0,0,1,0,0,0,0,92,1,9,0,0,0,0,0.076086957,4,13,13,9,5.230769231,13.0,4.583333333,0,legitimate
1,1,0,0,1,1,1,0,0,0,0,0,0,2,61,4,0,1,0,1,0,0.147540984,2,2,16,16,4.153846154,2.25,5.0,1,phishing
1,0,0,0,0,1,0,1,0,0,0,0,0,0,45,4,1,0,0,0,1,0.088888889,6,3,9,0,5.6,5.6,0.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,1,0.0,3,3,12,0,7.5,7.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,1,0.0,3,3,10,0,6.5,6.5,0.0,0,legitimate
0,1,0,0,0,0,0,1,0,0,0,0,0,0,64,2,1,0,0,0,0,0.03125,0,8,8,7,5.5,8.0,5.142857143,3,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,0,1,0.0,3,3,12,0,7.5,7.5,0.0,0,legitimate
0,1,0,0,1,0,0,1,0,0,0,0,0,0,65,3,1,1,0,1,0,0.015384615,0,4,9,9,4.6,5.5,4.375,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2,4,0,0,0,1,0.028985507,3,3,11,8,6.125,7.0,5.833333333,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,0,0,0,0.139534884,0,2,8,6,4.666666667,5.0,4.5,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,1,0.0,3,3,11,0,7.0,7.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,0,0,1,0.0,4,3,17,7,9.0,10.0,7.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,2,4,0,0,0,1,0.0,4,3,6,4,3.333333333,4.5,2.75,0,legitimate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,126,4,1,1,2,3,0,0.158730159,2,3,17,17,7.769230769,8.4,7.375,0,phishing
