ip,https_token,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,prefix_suffix,shortening_service,domain_in_brand,brand_in_subdomain,brand_in_path,suspicious_tld,statistical_report,length_url,nb_dots,nb_hyphens,nb_qm,nb_and,nb_eq,nb_www,ratio_digits_url,char_repeat,shortest_word_host,longest_words_raw,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,status
0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0.0,0,9,9,0,9.0,9.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,2,2,0,0,0,1,0.0,3,3,7,7,4.0,3.0,4.666666667,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,4,0,0,0,0,0.0,1,2,8,0,5.4,5.4,0.0,1,phishing
0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,2,0,0,0,0,0,0.024390244,1,11,16,0,13.5,13.5,0.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,1,0.0,4,3,13,0,8.0,8.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,2,0,0,0,0,0,0.0,2,2,9,9,4.714285714,5.5,4.4,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0,0,0,0,0,0.09375,4,6,13,0,9.5,9.5,0.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0.0,0,9,10,10,7.666666667,9.0,7.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,2,2,0,0,0,1,0.0,3,3,7,7,4.8,5.0,4.666666667,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,1,0,105,5,0,1,0,1,0,0.0,0,7,11,11,6.666666667,7.5,6.5,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,1,0.040816327,4,3,11,11,5.5,6.0,5.25,0,legitimate
1,1,0,0,0,0,1,0,0,0,0,0,0,0,45,2,0,0,0,0,0,0.488888889,0,9,15,7,10.33333333,12.0,7.0,0,phishing
0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,3,0,0,0,0,0,0.173913043,1,10,11,7,8.0,10.5,5.5,1,phishing
0,1,0,0,0,0,0,0,1,0,0,0,0,0,33,2,0,0,0,0,1,0.0,3,3,17,0,10.0,10.0,0.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,3,0,1,0,1,1,0.0,3,3,12,5,5.0,7.5,4.166666667,0,legitimate
0,1,0,0,0,0,0,0,1,0,0,0,0,0,74,3,4,0,0,0,1,0.081081081,3,3,15,8,7.0,9.0,6.333333333,0,legitimate
0,1,0,0,0,0,0,0,1,0,0,0,0,0,48,2,0,0,0,0,0,0.0,0,12,12,7,6.6,12.0,5.25,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,1,4,0,0,0,0,0.017857143,0,7,10,10,6.5,7.0,6.4,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,2,3,0,0,0,0,0.0,0,3,18,7,7.5,8.0,6.5,0,phishing
1,1,0,0,0,0,0,1,0,0,0,0,0,0,94,3,1,0,0,0,0,0.212765957,3,3,32,32,10.85714286,5.25,18.33333333,0,phishing
1,1,0,0,0,0,0,0,0,0,0,0,0,0,237,2,0,1,2,3,0,0.371308017,16,11,64,64,14.13333333,11.0,14.35714286,2,phishing
1,1,0,0,0,0,0,0,0,1,0,0,0,0,33,2,0,1,0,0,1,0.212121212,3,3,7,7,4.75,3.5,6.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,0,0,0,0,1,0.0,3,3,20,0,11.5,11.5,0.0,0,legitimate
1,0,0,0,0,0,1,0,0,0,0,0,0,2,127,3,4,1,0,1,0,0.330708661,9,4,32,32,8.666666667,8.666666667,8.666666667,0,phishing
0,1,0,0,0,0,1,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0.205128205,1,10,11,5,8.666666667,10.5,5.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0.103448276,0,5,11,0,8.0,8.0,0.0,0,phishing
1,0,0,0,0,0,0,1,0,0,0,0,0,0,89,3,1,0,0,0,1,0.157303371,4,3,16,15,5.583333333,9.5,4.8,4,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,2,0,0,0,0,0,0.058823529,0,4,12,8,7.0,8.0,6.333333333,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0.0,0,4,8,8,5.75,5.5,6.0,0,legitimate
1,1,0,0,0,0,0,1,0,0,0,0,0,0,87,1,1,0,0,0,0,0.218390805,1,10,32,32,10.0,10.0,10.0,3,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,35,2,3,0,0,0,0,0.085714286,0,3,5,4,3.166666667,4.0,2.75,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0.076923077,5,13,13,0,13.0,13.0,0.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,3,4,0,0,0,1,0.077922078,3,3,14,9,5.6,8.5,4.875,0,legitimate
0,1,0,0,1,0,0,1,0,0,0,0,0,0,89,3,2,0,0,0,1,0.0,4,3,11,11,5.666666667,4.5,5.9,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,0,0.0,0,5,8,0,6.5,6.5,0.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,2,24,3,0,0,0,0,1,0.0,3,3,4,0,3.333333333,3.333333333,0.0,0,legitimate
0,1,0,0,0,0,0,0,1,0,0,0,0,0,55,2,1,0,0,0,0,0.0,0,6,11,11,8.0,8.0,8.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,1,0.0,3,3,13,0,8.0,8.0,0.0,0,phishing
1,1,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0,0,0,0,0,0.388888889,4,10,32,32,21.0,10.0,32.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,3,0,0,0,0,0.0,3,3,9,0,5.75,5.75,0.0,0,phishing
1,1,0,0,0,0,0,1,0,0,0,0,0,0,92,2,1,0,0,0,0,0.195652174,3,15,32,32,10.14285714,15.0,9.333333333,3,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,79,3,5,0,0,0,1,0.063291139,4,3,10,10,5.9,6.0,5.875,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,1,0.0,3,3,4,0,3.5,3.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,2,2,0,0,0,1,0.018518519,6,3,13,9,6.166666667,8.0,5.25,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,1,0.0,3,3,3,0,3.0,3.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,0,0.0,0,8,8,5,4.75,8.0,3.666666667,0,phishing
1,0,0,0,0,0,0,0,1,0,0,0,0,0,60,5,0,0,0,0,0,0.166666667,8,1,15,15,7.166666667,6.0,9.5,0,phishing
1,1,0,0,1,1,1,0,0,0,0,0,0,2,43,4,0,0,0,0,0,0.302325581,0,2,9,9,3.727272727,2.75,4.285714286,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,0,0,0,2,0.0,6,3,12,12,7.0,6.5,7.5,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,1,0.0,3,3,9,0,6.0,6.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,1,0,0,0,0,0,0.0,2,7,13,13,10.0,7.0,13.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,0,0,1,0.0,3,3,16,0,9.5,9.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,2,0,0,0,0,1,0.0,3,3,18,10,9.5,10.5,8.5,0,legitimate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,77,2,0,1,0,1,0,0.038961039,1,5,28,28,7.25,5.5,7.833333333,1,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,1,0.0,3,3,8,0,5.5,5.5,0.0,0,legitimate
1,1,0,0,0,0,0,0,0,0,0,0,0,0,77,1,0,0,0,0,0,0.233766234,2,19,32,32,15.75,19.0,14.66666667,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,90,4,1,1,0,1,0,0.055555556,4,3,26,26,7.0,7.5,6.875,0,phishing
0,1,0,0,0,0,0,0,1,0,0,0,0,0,59,5,2,0,0,0,0,0.016949153,1,1,9,4,5.125,5.5,4.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,1,0.0,3,3,7,0,5.0,5.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,67,3,2,0,0,0,1,0.0,4,3,18,10,7.142857143,10.5,5.8,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,3,0,0,0,0,1,0.0,3,3,12,9,6.0,7.5,5.25,1,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,4,0,0,0,0,1,0.03030303,3,2,6,5,3.8,3.666666667,4.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,0,0,1,0.0,4,3,14,0,8.5,8.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,1,0.0,3,3,19,0,11.0,11.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,1,0,1,1,0.054054054,3,3,9,4,3.333333333,6.0,2.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,1,0.0,3,3,6,5,4.25,4.5,4.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,1,0.0,3,3,7,0,5.0,5.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,0,0.0,0,8,8,0,8.0,8.0,0.0,0,legitimate
0,1,0,0,1,0,0,0,0,0,0,0,0,0,47,2,0,0,0,0,1,0.0,4,3,17,14,11.33333333,10.0,14.0,0,legitimate
1,1,0,0,0,0,0,0,0,0,0,0,0,0,81,2,0,0,0,0,1,0.222222222,8,3,32,32,13.2,11.0,14.66666667,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,2,0,0,0,0,0,0.151515152,2,3,10,10,6.0,4.0,10.0,0,phishing
0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,2,0,0,0,0,0,0.027777778,2,9,13,0,11.0,11.0,0.0,0,legitimate
0,1,0,0,0,0,0,1,1,0,0,0,0,0,65,3,2,0,0,0,0,0.0,0,8,9,6,5.111111111,8.5,4.142857143,0,legitimate
1,1,0,0,0,0,0,1,0,0,0,0,0,0,315,3,1,1,6,7,0,0.361904762,20,5,32,32,14.2,5.0,14.68421053,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,0,0,0,0.0,0,2,11,4,5.0,6.5,4.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,3,0,0,0,0,1,0.0,5,3,10,8,6.0,6.5,5.75,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,1,0.0,3,3,9,0,6.0,6.0,0.0,0,legitimate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,126,2,1,1,0,0,0,0.0,7,12,53,53,15.28571429,16.5,14.8,4,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,0,0,1,0.0,4,3,16,0,9.5,9.5,0.0,0,legitimate
1,1,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,0,0,0,0,0.136363636,0,2,9,3,5.8,6.5,3.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,1,0.0,3,3,6,0,4.5,4.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,0,0,1,0.0,5,3,19,0,11.0,11.0,0.0,0,legitimate
0,1,0,0,0,0,0,1,0,0,0,0,0,0,49,2,1,0,0,0,0,0.0,1,7,10,9,8.5,8.333333333,9.0,0,legitimate
0,1,0,0,0,0,0,0,1,1,0,0,0,0,30,2,0,0,0,0,0,0.0,0,8,9,0,8.5,8.5,0.0,0,legitimate
1,0,0,0,0,0,1,0,1,0,0,0,0,0,64,5,2,0,0,0,0,0.25,3,1,14,5,4.888888889,5.666666667,3.333333333,0,phishing
1,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3,0,1,0,2,0,0.190909091,1,3,32,32,11.5,7.0,13.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,1,0.0,3,3,11,0,7.0,7.0,0.0,0,legitimate
0,1,0,0,1,0,0,0,0,0,0,0,0,0,82,3,0,1,1,2,0,0.06097561,4,10,14,14,6.888888889,10.5,5.857142857,0,phishing
1,1,0,0,0,0,0,0,0,0,0,0,0,0,217,9,0,0,0,0,0,0.152073733,3,18,31,31,10.44444444,18.0,10.0,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,27,2,1,0,0,0,1,0.0,3,3,4,2,3.0,3.333333333,2.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,1,0.0,3,3,9,0,6.0,6.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,1,0.0,3,3,17,0,10.0,10.0,0.0,0,legitimate
0,1,0,0,0,0,0,1,0,0,0,0,0,0,107,3,1,1,0,1,0,0.0,8,14,14,13,5.714285714,14.0,5.076923077,4,phishing
0,1,0,0,1,0,0,1,0,0,0,0,0,0,86,3,1,0,0,0,1,0.023255814,4,3,12,9,6.0,7.5,5.666666667,3,phishing
0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,2,1,0,0,0,1,0.0,4,2,4,0,3.0,3.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,0,0,0,0.0,0,6,12,0,9.0,9.0,0.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,0,0,0,0.125,1,8,9,6,6.25,8.5,4.0,1,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,1,0.0,3,3,9,0,6.0,6.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,53,2,0,0,0,0,1,0.037735849,4,3,11,11,5.142857143,5.0,5.2,0,legitimate
0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0.0,0,1,6,6,3.5,1.0,6.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,2,0,0,0,0,0,0.0,0,2,3,0,2.5,2.5,0.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,2,0,0,0,0,0,0.0,2,11,18,0,14.5,14.5,0.0,1,phishing
1,1,0,0,0,1,0,1,0,0,0,0,0,0,128,5,1,1,2,3,1,0.203125,10,3,17,17,7.846153846,7.5,8.142857143,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,1,0.2,4,3,5,0,4.0,4.0,0.0,0,legitimate
1,1,0,0,0,1,0,0,0,0,0,0,0,0,68,4,0,0,0,0,0,0.132352941,2,3,15,15,8.666666667,8.75,8.5,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,3,0,0,0,0,1,0.0,3,3,8,8,5.166666667,3.5,6.0,0,legitimate
1,0,0,0,0,1,0,1,0,0,0,0,0,0,125,4,1,1,2,3,0,0.128,2,3,17,17,8.25,8.4,8.142857143,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,2,0,0,0,0,1,0.0,4,3,11,11,8.333333333,7.0,11.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,61,5,0,0,0,0,1,0.0,3,3,12,12,5.0,3.0,5.666666667,1,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,0,0,1,0.046511628,3,3,7,7,4.333333333,3.5,4.75,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0.0,1,17,17,7,9.666666667,17.0,6.0,1,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,1,47,2,0,0,0,0,1,0.0,6,3,21,9,11.0,12.0,9.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,1,0.0,3,3,6,0,4.5,4.5,0.0,0,legitimate
1,1,0,0,0,0,0,0,0,0,0,0,0,0,147,2,0,0,0,0,1,0.244897959,15,3,32,32,12.6,9.5,13.375,1,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,1,0.0,3,2,3,0,2.5,2.5,0.0,0,legitimate
1,0,0,0,0,0,0,0,0,0,0,0,0,0,132,3,0,1,0,1,0,0.03030303,43,5,80,80,16.28571429,5.5,20.6,0,phishing
0,1,0,0,0,0,0,0,1,0,0,0,0,0,55,5,2,0,0,0,0,0.0,3,1,7,4,4.625,4.833333333,4.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,1,1,84,3,6,0,0,0,0,0.0,0,3,13,13,6.5,5.0,6.875,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,2,2,0,0,0,1,0.0,4,3,17,17,7.0,5.25,10.5,0,legitimate
1,1,0,0,0,0,0,0,1,0,0,0,0,0,62,4,0,0,0,0,0,0.161290323,8,1,14,9,5.375,6.0,4.75,0,phishing
1,1,0,0,0,0,0,1,0,0,0,0,0,0,32,3,1,0,0,0,0,0.21875,1,3,8,0,4.25,4.25,0.0,0,phishing
0,1,0,0,0,0,0,0,1,0,0,0,0,0,40,2,0,0,0,0,1,0.0,4,3,24,0,13.5,13.5,0.0,1,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,0,0,0.028571429,0,4,7,7,4.75,4.0,5.0,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,54,2,1,0,0,0,0,0.018518519,1,9,9,8,6.333333333,9.0,5.0,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,71,2,1,0,0,0,1,0.0,3,3,16,12,6.625,9.5,5.666666667,3,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,0,0,1,0.0,4,3,13,0,8.0,8.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,2,0,0,0,0,1,0.0,4,3,9,6,4.833333333,6.0,4.25,1,phishing
1,1,0,0,0,0,0,1,0,0,0,0,0,0,96,3,1,1,0,1,0,0.114583333,4,14,30,30,7.4,14.0,6.666666667,2,phishing
0,1,0,0,0,0,0,1,1,1,0,0,0,0,34,2,1,0,0,0,0,0.0,0,5,8,0,6.666666667,6.666666667,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,67,3,0,0,0,0,1,0.0,33,3,14,13,7.142857143,8.5,6.6,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,69,3,2,0,0,0,0,0.0,0,10,23,8,8.833333333,16.5,5.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,3,3,0,0,0,0,0.0,0,4,7,7,5.285714286,5.5,5.2,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2,4,0,0,0,1,0.02739726,5,3,10,9,6.75,6.5,6.833333333,0,legitimate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,2,0,0,0,0,0,0.0,0,2,9,8,5.6,5.5,5.666666667,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,3,2,1,0,1,0,0.014084507,1,4,10,10,5.555555556,4.0,5.75,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0,0,0,0,0,0.0,0,9,12,0,10.5,10.5,0.0,0,phishing
0,0,0,0,1,0,0,1,1,0,0,0,0,0,122,2,1,0,0,0,0,0.073770492,0,2,40,40,8.909090909,7.666666667,9.375,1,phishing
1,1,0,0,0,1,0,1,0,0,0,0,0,0,76,4,1,0,0,0,0,0.118421053,2,3,15,15,8.428571429,8.4,8.5,0,phishing
0,1,0,0,1,0,0,1,1,0,0,0,0,0,138,2,2,1,0,1,0,0.036231884,3,2,41,41,8.692307692,7.0,9.2,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,61,1,6,0,0,0,0,0.0,1,8,8,8,5.25,8.0,4.857142857,0,legitimate
1,0,0,0,0,0,0,0,0,1,0,0,0,0,100,3,4,0,0,0,1,0.12,6,3,15,15,7.181818182,7.0,7.222222222,0,legitimate
0,1,0,0,0,0,0,0,1,1,0,0,0,0,32,2,0,0,0,0,0,0.03125,1,8,12,0,10.0,10.0,0.0,0,phishing
0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0.0,0,3,5,5,4.0,3.0,5.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,5,4,0,0,0,0,0.222222222,0,3,7,7,4.0,3.0,4.333333333,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,2,0,0,0,0,1,0.038461538,4,3,15,9,7.4,9.0,6.333333333,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,1,0.0,3,3,6,5,4.666666667,4.5,5.0,0,legitimate
0,0,0,0,0,0,0,0,1,1,0,0,0,0,37,2,0,0,0,0,0,0.0,1,8,15,0,11.5,11.5,0.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,1,0,0,0,0,0.027027027,0,3,13,0,6.666666667,6.666666667,0.0,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,54,1,1,0,0,0,0,0.018518519,1,15,15,8,6.333333333,15.0,4.6,3,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,0,0,1,0.0,4,3,9,7,6.333333333,6.0,7.0,0,legitimate
0,1,0,0,0,0,0,1,1,0,0,0,0,0,49,2,1,0,0,0,0,0.0,0,9,10,10,6.6,9.5,4.666666667,0,legitimate
0,0,0,0,0,0,0,0,1,1,0,0,0,0,50,3,0,0,0,0,0,0.12,2,8,10,5,5.5,9.0,3.75,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0.0,1,12,12,3,5.333333333,12.0,2.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,0,0,1,0.0,4,3,14,0,8.5,8.5,0.0,0,legitimate
1,0,0,0,0,1,0,1,0,0,0,0,0,0,139,5,1,1,2,3,1,0.115107914,7,3,17,17,8.0,7.5,8.375,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2,4,0,0,0,1,0.098360656,5,3,12,12,6.142857143,5.5,6.4,0,legitimate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,82,2,0,1,0,1,0,0.048780488,3,5,30,30,6.888888889,5.5,7.285714286,1,phishing
0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,1,1,0,0,0,0,0.0,1,14,14,5,6.0,14.0,3.333333333,2,phishing
0,0,0,0,0,0,0,1,0,1,0,0,0,0,105,2,1,1,0,1,0,0.038095238,4,4,29,29,7.545454545,5.0,8.111111111,1,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,82,3,0,0,0,0,0,0.036585366,2,4,9,9,5.9,6.0,5.875,0,legitimate
0,1,0,0,0,0,0,0,1,1,0,0,0,0,41,2,0,0,0,0,0,0.0,1,8,21,0,14.5,14.5,0.0,0,legitimate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,2,1,0,0,0,1,0.0,3,2,6,0,3.666666667,3.666666667,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3,2,0,0,0,1,0.0,3,3,13,10,6.5,8.0,5.75,0,legitimate
1,1,0,0,0,0,0,0,1,0,0,0,0,0,47,5,0,0,0,0,0,0.212765957,8,1,14,4,5.166666667,6.0,3.5,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,3,0,0,0,0,1,0.0,6,3,6,6,4.285714286,4.0,4.4,1,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,0,0,0,0.0,1,7,9,9,6.25,7.0,6.0,0,phishing
0,1,0,0,1,0,0,0,0,0,0,0,0,0,64,2,0,0,0,0,0,0.046875,4,13,14,7,9.6,13.5,7.0,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,45,3,1,1,0,1,1,0.0,3,1,5,5,3.375,2.666666667,3.8,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,1,0.0,5,3,12,4,5.25,7.5,3.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,0,0,1,0.0,3,3,16,0,9.5,9.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0.111111111,1,5,11,11,5.5,5.0,5.666666667,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,0,0,0,1,0.022727273,3,3,8,5,4.666666667,5.0,4.333333333,0,legitimate
0,1,0,0,0,0,0,0,1,1,0,0,0,0,39,2,0,0,0,0,0,0.025641026,0,8,19,0,13.5,13.5,0.0,0,phishing
0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,2,0,0,0,0,1,0.0,3,3,7,2,4.0,5.0,2.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0.0,1,10,10,0,10.0,10.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,1,0.0,4,3,10,0,6.5,6.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,4,0,0,0,1,0.018181818,3,3,8,5,4.375,5.5,4.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0.0,1,11,11,0,11.0,11.0,0.0,0,legitimate
1,1,0,0,1,1,1,0,0,0,0,1,0,2,50,5,0,0,0,0,1,0.2,5,2,7,7,3.461538462,2.5,3.888888889,1,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,64,2,2,0,0,0,1,0.0,4,3,12,12,5.625,4.5,6.0,0,legitimate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,62,2,2,0,0,0,1,0.0,6,3,11,11,5.5,3.5,6.166666667,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,4,0,1,0,0,1,0.026666667,3,3,18,7,5.6,10.5,4.375,1,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,1,0.076923077,3,3,6,5,4.666666667,4.5,5.0,0,phishing
0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,2,0,0,0,0,1,0.0,3,3,14,14,7.0,5.0,9.0,0,legitimate
0,0,0,0,1,0,0,0,0,1,0,0,0,0,169,5,0,1,8,9,1,0.023668639,9,3,12,12,4.535714286,4.5,4.538461538,1,phishing
